PhraseId,SentenceId,Phrase,Sentiment
5403,216,"been nice if the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement",1
5404,216,been nice,2
5405,216,nice,3
5406,216,"if the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement",2
5407,216,"the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement",2
5408,216,the screenwriters,2
5409,216,"had trusted audiences to understand a complex story , and left off the film 's predictable denouement",2
5410,216,"trusted audiences to understand a complex story , and left off the film 's predictable denouement",2
5411,216,"trusted audiences to understand a complex story , and",2
5412,216,"trusted audiences to understand a complex story ,",2
5413,216,trusted audiences to understand a complex story,2
5414,216,trusted audiences,3
5415,216,trusted,2
5416,216,to understand a complex story,2
5417,216,understand a complex story,2
5418,216,a complex story,3
5419,216,complex story,3
5420,216,complex,3
5421,216,left off the film 's predictable denouement,1
5422,216,left off,2
5423,216,left,2
5424,216,the film 's predictable denouement,1
5425,216,the film 's,2
5426,216,film 's,2
5427,216,predictable denouement,1
5428,216,predictable,2
5429,217,"A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .",1
5430,217,"A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find",1
5431,217,"A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but",0
5432,217,"A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place ,",0
5433,217,A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place,0
5434,217,A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' :,1
5435,217,A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ',1
5436,217,A superfluous sequel ...,1
5437,217,A superfluous sequel,0
5438,217,superfluous sequel,0
5439,217,superfluous,2
5440,217,sequel,2
5441,217,plagued by that old familiar feeling of ` let 's get this thing over with ',1
5442,217,plagued,2
5443,217,by that old familiar feeling of ` let 's get this thing over with ',0
5444,217,that old familiar feeling of ` let 's get this thing over with ',1
5445,217,that old familiar feeling,2
5446,217,old familiar feeling,2
5447,217,old familiar,2
5448,217,feeling,2
5449,217,of ` let 's get this thing over with ',2
5450,217,of ` let 's get this thing over with,0
5451,217,of `,2
5452,217,let 's get this thing over with,1
5453,217,let,2
5454,217,'s get this thing over with,1
5455,217,get this thing over with,1
5456,217,get this thing,2
5457,217,this thing,2
5458,217,over with,1
5459,217,over,2
5460,217,Everyone has shown up at the appointed time and place,2
5461,217,has shown up at the appointed time and place,2
5462,217,shown up at the appointed time and place,2
5463,217,shown up,2
5464,217,shown,2
5465,217,at the appointed time and place,2
5466,217,the appointed time and place,2
5467,217,the appointed time and,2
5468,217,the appointed time,2
5469,217,appointed time,2
5470,217,appointed,2
5471,217,visible enthusiasm is mighty hard to find,2
5472,217,visible enthusiasm,3
5473,217,visible,2
5474,217,enthusiasm,3
5475,217,is mighty hard to find,2
5476,217,is mighty hard,2
5477,217,mighty hard,2
5478,217,mighty,3
5479,217,to find,2
5480,218,"An earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .",3
5481,218,"An earnest , roughshod document",3
5482,218,"earnest , roughshod document",2
5483,218,", roughshod document",2
5484,218,roughshod document,2
5485,218,roughshod,2
5486,218,document,3
5487,218,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .",3
5488,218,"it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .",3
5489,218,"serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .",3
5490,218,"serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool",3
5491,218,"serves as a workable primer for the region 's recent history , and",2
5492,218,"serves as a workable primer for the region 's recent history ,",3
5493,218,serves as a workable primer for the region 's recent history,3
5494,218,serves,2
5495,218,as a workable primer for the region 's recent history,3
5496,218,a workable primer for the region 's recent history,2
5497,218,a workable primer,3
5498,218,workable primer,2
5499,218,workable,2
5500,218,primer,2
5501,218,for the region 's recent history,2
5502,218,the region 's recent history,2
5503,218,the region 's,2
5504,218,region 's,2
5505,218,region,2
5506,218,recent history,2
5507,218,would make a terrific 10th-grade learning tool,2
5508,218,make a terrific 10th-grade learning tool,3
5509,218,a terrific 10th-grade learning tool,2
5510,218,terrific 10th-grade learning tool,3
5511,218,terrific,4
5512,218,10th-grade learning tool,2
5513,218,10th-grade,2
5514,218,learning tool,2
5515,218,learning,2
5516,218,tool,2
5517,219,Cloaks a familiar anti-feminist equation -LRB- career - kids = misery -RRB- in tiresome romantic-comedy duds .,1
5518,219,Cloaks a familiar anti-feminist equation -LRB- career - kids = misery -RRB- in tiresome romantic-comedy duds,2
5519,219,Cloaks,2
5520,219,a familiar anti-feminist equation -LRB- career - kids = misery -RRB- in tiresome romantic-comedy duds,0
5521,219,a familiar anti-feminist equation -LRB- career - kids = misery -RRB-,3
5522,219,a familiar anti-feminist equation,2
5523,219,familiar anti-feminist equation,2
5524,219,familiar anti-feminist,2
5525,219,anti-feminist,1
5526,219,equation,2
5527,219,-LRB- career - kids = misery -RRB-,2
5528,219,career - kids = misery -RRB-,1
5529,219,career - kids = misery,1
5530,219,career -,2
5531,219,career,3
5532,219,kids = misery,1
5533,219,#NAME?,2
5534,219,=,2
5535,219,misery,1
5536,219,in tiresome romantic-comedy duds,2
5537,219,tiresome romantic-comedy duds,2
5538,219,tiresome,1
5539,219,romantic-comedy duds,0
5540,219,romantic-comedy,2
5541,219,duds,1
5542,220,A film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .,1
5543,220,A film that plays things so nice,3
5544,220,that plays things so nice,3
5545,220,plays things so nice,2
5546,220,things so nice,3
5547,220,so nice,2
5548,220,'n safe as to often play like a milquetoast movie of the week blown up for the big screen .,1
5549,220,'n safe as to often play like a milquetoast movie of the week blown up for the big screen,1
5550,220,'n,2
5551,220,safe as to often play like a milquetoast movie of the week blown up for the big screen,1
5552,220,safe as,2
5553,220,safe,3
5554,220,to often play like a milquetoast movie of the week blown up for the big screen,1
5555,220,often play like a milquetoast movie of the week blown up for the big screen,1
5556,220,play like a milquetoast movie of the week blown up for the big screen,1
5557,220,play,2
5558,220,like a milquetoast movie of the week blown up for the big screen,1
5559,220,a milquetoast movie of the week blown up for the big screen,1
5560,220,a milquetoast movie,1
5561,220,milquetoast movie,2
5562,220,milquetoast,1
5563,220,of the week blown up for the big screen,1
5564,220,the week blown up for the big screen,1
5565,220,the week,2
5566,220,week,2
5567,220,blown up for the big screen,2
5568,220,for the big screen,2
5569,221,His work transcends the boy-meets-girl posturing of typical love stories .,3
5570,221,His work,2
5571,221,transcends the boy-meets-girl posturing of typical love stories .,3
5572,221,transcends the boy-meets-girl posturing of typical love stories,3
5573,221,transcends,3
5574,221,the boy-meets-girl posturing of typical love stories,2
5575,221,the boy-meets-girl posturing,2
5576,221,boy-meets-girl posturing,2
5577,221,boy-meets-girl,2
5578,221,posturing,2
5579,221,of typical love stories,2
5580,221,typical love stories,2
5581,221,typical,1
5582,221,love stories,2
5583,221,stories,2
5584,222,"An even more predictable , cliche-ridden endeavor than its predecessor .",1
5585,222,"An even more predictable , cliche-ridden",2
5586,222,"even more predictable , cliche-ridden",1
5587,222,even more predictable,1
5588,222,more predictable,2
5589,222,", cliche-ridden",1
5590,222,cliche-ridden,1
5591,222,endeavor than its predecessor .,2
5592,222,endeavor than its predecessor,2
5593,222,endeavor,2
5594,222,than its predecessor,2
5595,222,its predecessor,2
5596,222,predecessor,2
5597,223,Plays like a bad blend of an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story .,0
5598,223,like a bad blend of an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story .,0
5599,223,like a bad blend of an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story,2
5600,223,a bad blend of an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story,0
5601,223,a bad blend,1
5602,223,bad blend,1
5603,223,blend,2
5604,223,of an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story,1
5605,223,an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story,0
5606,223,an overripe episode of TV 's Dawson 's Creek and,1
5607,223,an overripe episode of TV 's Dawson 's Creek,0
5608,223,an overripe episode,2
5609,223,overripe episode,1
5610,223,overripe,2
5611,223,episode,2
5612,223,of TV 's Dawson 's Creek,2
5613,223,TV 's Dawson 's Creek,2
5614,223,TV 's,2
5615,223,Dawson 's Creek,2
5616,223,Dawson 's,2
5617,223,Dawson,2
5618,223,Creek,2
5619,223,a recycled and dumbed-down version of Love Story,0
5620,223,a recycled and dumbed-down version,0
5621,223,recycled and dumbed-down version,1
5622,223,recycled,1
5623,223,and dumbed-down version,2
5624,223,dumbed-down version,1
5625,223,dumbed-down,1
5626,223,of Love Story,2
5627,224,"The script covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people .",1
5628,224,The script,2
5629,224,"covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people .",0
5630,224,"covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people",1
5631,224,covers,2
5632,224,"huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people",0
5633,224,"huge , heavy topics",2
5634,224,huge,2
5635,224,", heavy topics",2
5636,224,heavy topics,2
5637,224,topics,2
5638,224,"in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people",2
5639,224,"a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people",0
